SMMA_Identifier,SMMA_Only_For_Map,BPS_School_Name,BPS_Historical_Name,SMMA_Abbreviated_Name,BPS_Address,BRA_Neighborhood,SMMA_latitude,SMMA_longitude,SMMA_Typology,SMMA_Educational_Program,BPS_Grades_Offered,BPS_Property_Status,BPS_Total_GSF,BPS_GSF,SMMA_Site_SF,SMMA_Site_Acres,BPS_Year_Founded ,BPS_Year_Built,MSBA_Year_Reno,SMMA_Era,BPS_Plans,BPS_Principal,BPS_Open,BPS_Close,DOE_ID,DOE_Total,DOE_PK,DOE_K,DOE_1,DOE_2,DOE_3,DOE_4,DOE_5,DOE_6,DOE_7,DOE_8,DOE_9,DOE_10,DOE_11,DOE_12,DOE_SP,GSF / Student Value,BPS_KWH, BPS_Electric_Bill ,BPS_Therms, BPS_Gas_Bill ,BPS_Water_ft_cubic, BPS_Water_Bill , BPS_Total_Energy_Cost ,Climate_Priority,Climate_Risk,SMMA_FA_Visit_Date,SMMA_FA_Status,SMMA_FA_School_Enrollment,SMMA_FA_Enrollment_Building,SMMA_FA_Major_Investments,SMMA_FA_Existing_PV,SMMA_FA_space_Solar,SMMA_FA_Roof_Membrane,SMMA_FA_Facade,SMMA_FA_Windows,SMMA_FA_Boilers,SMMA_FA_Heating_Distribution_Systems,SMMA_FA_Ventilation_Distribution_Systems,SMMA_FA_Electrical_Service,SMMA_FA_Means_Egress,SMMA_FA_FP_Sprinklers,SMMA_FA_Life_Safety,SMMA_FA_Security_Entry,SMMA_FA_Lighting_Quantity_Control,SMMA_FA_Toilets_Fixtures,SMMA_FA_Plumbing_Distribution_Systems,SMMA_FA_Accessibility,SMMA_FA_Deterioration_Roof,SMMA_FA_Deterioration_Floor,SMMA_FA_Deterioration_Walls_Columns,SMMA_FA_Deterioration_Foundations,SMMA_FA_Deterioration_Facade,SMMA_FA_lateral_system_identifiable,SMMA_FA_Overall_Building_Condition,SMMA_FA_MHC_Inventory,SMMA_FA_MHC_Register,SMMA_FA_Emergency_Shelter,SMMA_FA_Community_Use_spaces,SMMA_FA_Overall_Community_Building,SMMA_FA_Building_suitability_school,SMMA_FA_susceptible_climate_change_now,SMMA_FA_susceptible_climate_change_2100,SMMA_FA_site_major_investments_10__years,SMMA_FA_building_expandable_current_site,SMMA_FA_Parking_Quality,SMMA_FA_Neighborhood_Streets,SMMA_FA_DropOff_PickUp,SMMA_FA_Walkways_Curbs_Sidewalks,SMMA_FA_MAABADA_Accessibility,SMMA_FA_Site_Lighting,SMMA_FA_Fencing,SMMA_FA_Drainage,SMMA_FA_Play_Areas,SMMA_FA_Walls_Slopes,SMMA_FA_Overall_Site_Condition,SMMA_FA_MHC_Archaeological_Assets,SMMA_FA_Mass_Transit,SMMA_FA_Bikable,SMMA_FA_Walkable,SMMA_FA_Overall_Community_Site,SMMA_FA_Site_suitability_school,Visit_Date_Date,SMMA_ES_Status,SMMA_EA_Building_originally_designed,SMMA_EA_grade_configuration_best_suited_PreK_to_1,SMMA_EA_grade_configuration_best_suited_PreK_to_3,SMMA_EA_grade_configuration_best_suited_PreK_to_5,SMMA_EA_grade_configuration_best_suited_PreK_to_6,SMMA_EA_grade_configuration_best_suited_4_to_6,SMMA_EA_grade_configuration_best_suited_6_to_8,SMMA_EA_grade_configuration_best_suited_7_to_8,SMMA_EA_grade_configuration_best_suited_6_to_12,SMMA_EA_grade_configuration_best_suited_7_to_12,SMMA_EA_grade_configuration_best_suited_9_to_12,SMMA_EA_Building_Ventilation,SMMA_EA_Building_Natural_Daylighting,SMMA_EA_Building_Lighting_Quality_Quantity,SMMA_EA_Building_Air_Quality,SMMA_EA_Building_Acoustical,SMMA_EA_Building_Technology:_Power,SMMA_EA_Building_Technology_Wireless,SMMA_EA_Building_Technology_Interactive,SMMA_EA_Building_Furniture,SMMA_EA_Building_Finishes,SMMA_EA_Building_Environment_inviting_stimulating_comfortable,SMMA_EA_Building_Adjacencies_Learning_Environments,SMMA_EA_Building_Outdoor_Classrooms,SMMA_EA_Overall_EFE_learning_environments,SMMA_EA_site_includes_Playgrounds,SMMA_EA_site_includes_Accessible,SMMA_EA_site_includes_PlayFields,SMMA_EA_change_typology_easily,SMMA_EA_transformed_educationally,SMMA_EA_swing_space,SMMA_EA_85%_to_115%_utilization,SMMA_EA_Educational_Program,SMMA_EA_EFE_S_Overall_all,SMMA_EA_ES_Adequacy_PreK,SMMA_EA_ES_Adequacy_Kindergarten,SMMA_EA_ES_Adequacy_Classroom,SMMA_EA_ES_Adequacy_SPED_SS,SMMA_EA_ES_Adequacy_SPED_Resource,SMMA_EA_ES_Adequacy_Art,SMMA_EA_ES_Adequacy_Music,SMMA_EA_ES_Adequacy_Gymnasium,SMMA_EA_ES_Adequacy_Media_Center,SMMA_EA_ES_Adequacy_Cafeteria,SMMA_EA_ES_Adequacy_Stage,SMMA_EA_ES_Adequacy_Medical,SMMA_EA_ES_Adequacy_Administration,SMMA_EA_ES_Adequacy_Custodial,SMMA_EA_ES_Adequacy_Network,SMMA_EA_ES_Adequacy_Other_1,SMMA_EA_ES_Adequacy_Other_2,SMMA_EA_ES_Adequacy_Other_3,SMMA_EA_ES_Overall_EFE_spaces,SMMA_EA_MS_Adequacy_Classroom,SMMA_EA_MS_Adequacy_Science,SMMA_EA_MS_Adequacy_SPED_SS,SMMA_EA_MS_Adequacy_SPED_Resource,SMMA_EA_MS_Adequacy_Art,SMMA_EA_MS_Adequacy_Music,SMMA_EA_MS_Adequacy_Vocations,SMMA_EA_MS_Adequacy_Gymnasium,SMMA_EA_MS_Adequacy_Media_Center,SMMA_EA_MS_Adequacy_Cafeteria,SMMA_EA_MS_Adequacy_Stage,SMMA_EA_MS_Adequacy_Medical,SMMA_EA_MS_Adequacy_Administration,SMMA_EA_MS_Adequacy_Custodial,SMMA_EA_MS_Adequacy_Network,SMMA_EA_MS_Adequacy_Other_1,SMMA_EA_MS_Adequacy_Other_2,SMMA_EA_MS_Adequacy_Other_3,SMMA_EA_MS_Overall_EFE_spaces,SMMA_EA_HS712_Adequacy_Classroom,SMMA_EA_HS712_Adequacy_TeacherPlanning,SMMA_EA_HS712_Adequacy_Small_Group,SMMA_EA_HS712_Adequacy_Science,SMMA_EA_HS712_Adequacy_SPED_SS,SMMA_EA_HS712_Adequacy_SPED_Resource,SMMA_EA_HS712_Adequacy_Art,SMMA_EA_HS712_Adequacy_Music,SMMA_EA_HS712_Adequacy_Vocations,SMMA_EA_HS712_Adequacy_Gymnasium,SMMA_EA_HS712_Adequacy_GynasiumAlternatives,SMMA_EA_HS712_Adequacy_Media_Center,SMMA_EA_HS712_Adequacy_Cafeteria,SMMA_EA_HS712_Adequacy_Auditorium,SMMA_EA_HS712_Adequacy_Stage,SMMA_EA_HS712_Adequacy_Medical,SMMA_EA_HS712_Adequacy_Administration,SMMA_EA_HS712_Adequacy_Custodial,SMMA_EA_HS712_Adequacy_Network,SMMA_EA_HS712_Adequacy_Other_1,SMMA_EA_HS712_Adequacy_Other_2,SMMA_EA_HS712_Adequacy_Other_3,SMMA_EA_HS712_Overall_EFE_spaces,SMMA_EA_HS912_Adequacy_Classroom,SMMA_EA_HS912_Adequacy_TeacherPlanning,SMMA_EA_HS912_Adequacy_Small_Group,SMMA_EA_HS912_Adequacy_Science,SMMA_EA_HS912_Adequacy_SPED_SS,SMMA_EA_HS912_Adequacy_SPED_Resource,SMMA_EA_HS912_Adequacy_Art,SMMA_EA_HS912_Adequacy_Music,SMMA_EA_HS912_Adequacy_Vocations,SMMA_EA_HS912_Adequacy_Gymnasium,SMMA_EA_HS912_Adequacy_GynasiumAlternatives,SMMA_EA_HS912_Adequacy_Media_Center,SMMA_EA_HS912_Adequacy_Cafeteria,SMMA_EA_HS912_Adequacy_Auditorium,SMMA_EA_HS912_Adequacy_Stage,SMMA_EA_HS912_Adequacy_Medical,SMMA_EA_HS912_Adequacy_Administration,SMMA_EA_HS912_Adequacy_Custodial,SMMA_EA_HS912_Adequacy_Network,SMMA_EA_HS912_Adequacy_Other_1,SMMA_EA_HS912_Adequacy_Other_2,SMMA_EA_HS912_Adequacy_Other_3,SMMA_EA_HS912_Overall_EFE_spaces,SMMA_EA_K8_Adequacy_Pre-K,SMMA_EA_K8_Adequacy_Kindergarten,SMMA_EA_K8_Adequacy_Classroom_Grades_1-5,SMMA_EA_K8_Adequacy_Classroom_Grades_6-8,SMMA_EA_K8_Adequacy_Science,SMMA_EA_K8_Adequacy_SPED_SS,SMMA_EA_K8_Adequacy_Small_Group,SMMA_EA_K8_Adequacy_Art_Grades_1-5,SMMA_EA_K8_Adequacy_Art_Grades_6-8,SMMA_EA_K8_Adequacy_Music,SMMA_EA_K8_Adequacy_Vocations,SMMA_EA_K8_Adequacy_Gymnasium,SMMA_EA_K8_Adequacy_Media_Center,SMMA_EA_K8_Adequacy_Cafeteria,SMMA_EA_K8_Adequacy_Stage,SMMA_EA_K8_Adequacy_Medical,SMMA_EA_K8_Adequacy_Administration,SMMA_EA_K8_Adequacy_Custodial,SMMA_EA_K8_Adequacy_Network,SMMA_EA_K8_Adequacy_Other_1,SMMA_EA_K8_Adequacy_Other_2,SMMA_EA_K8_Adequacy_Other_3,SMMA_EA_K8_Overall_EFE_spaces
008B,,Dorchester Academy*,Cleveland,Dorchester*,"11 Charles St. Dorchester, MA 02122",Dorchester,42.3009137,-71.0619253,High School,High Schools: 9 to 12,9-12,Owned,85935,85935,117847,2.705394858,1919,1928,"Additions in 1949, 1971",1900-1939,"CAD plans, site plans",Kwesi Moody,7:30:00 AM,1:55:00 PM,350200,69,0,0,0,0,0,0,0,0,0,0,31,9,14,15,0,225,350496," $87,775.00 ",55181," $61,154.00 ",52050," $6,407.00 "," $155,336.00 ",,,05/20/2016,Phase 3,69,483,Yes,No,Yes,Minor,Adequate,Moderate,Minor,Minor,Minor,Minor,Minor,Minor,Minor,Moderate,Moderate,Minor,Minor,Replace,Not Observed,Not Observed,Not Observed,Not Observed,Not Observed,Yes,Good,Not Listed,Not Listed,Yes,No,Poor,Yes,No,No,Yes,No,Moderate,Minor,Replace,Moderate,Moderate,Moderate,Moderate,Minor,Not Present,Replace,Fair,Not Researched,Yes,Yes,Yes,Fair,Yes,5/20/16,Phase 3,High School,,,,,,,,6 to 12,7 to 12,9 to 12,Good,Fair,Good,Good,Good,Good,Good,Fair,Good,Good,Excellent,Good,Deficient,Good,No,Yes,No,No,Yes,Yes,No,High Schools: 9 to 12,Poor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fair,Deficient,Deficient,Deficient,Deficient,Deficient,Deficient,Deficient,Poor,Poor,Deficient,Deficient,Excellent,Excellent,Poor,Deficient,Excellent,,,Fair,,,Poor,,,,,,,,,,,,,,,,,,,,,,,
104,,Dudley Street Neighborhood School,Emerson Elementary,Dudley,"6 Shirley St Roxbury, MA 02119",Roxbury,42.32364,-71.073134,Elementary School,Elementary: Pre-K to 6,K1-5,Owned,19629,19629,58932,1.352892562,,1924,N/A,1900-1939,"CAD plans, site plans",Christine Landry,7:30:00 AM,4:30:00 PM,4070405,292,41,44,43,44,44,44,32,,,,,,,,,180,139760," $19,403.00 ",9720," $11,588.00 ",66960," $8,361.00 "," $39,352.00 ",L,6 - SLR,06/03/2016,Phase 3,292,292,Yes,No,Yes,Moderate,Moderate,Replace,Moderate,Moderate,Moderate,Minor,Moderate,Not Present,Minor,Replace,Minor,Replace,Moderate,Not Present,Not Observed,Not Observed,Not Observed,Not Observed,Yes,Yes,Fair,Not Listed,Not Listed,No,No,Poor,Yes,No,No,No,Yes,Moderate,Minor,Moderate,Minor,Not Present,Not Present,Moderate,Moderate,Minor,Moderate,Fair,Not Researched,Yes,Yes,Yes,Fair,Yes,6/3/16,Phase 3,Elementary School,Pre-K to 1,Pre-K to 3,Pre-K to 5,,,,,,,,Poor,Poor,Fair,Poor,Fair,Fair,Fair,Fair,Good,Good,Good,Good,Deficient,Fair,Yes,No,No,No,No,No,No,Elementary: Pre-K to 6,Poor,Good,Good,Poor,Deficient,Poor,Poor,Deficient,Deficient,Deficient,Poor,Deficient,Poor,Poor,Poor,Poor,Fair,Poor,,Poor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
016,,East Boston Early Education Center,East Boston EEC,East Boston EEC,"135 Gove St East Boston, MA 02128",East Boston,42.3697998,-71.0340688,Early Learning,Elementary: Pre-K to 6,K0-1,Owned,36400,36400,58932,1.352892562,1998,1998,N/A,1985-Present,"CAD plans, site plans",Olga Frechon,7:30:00 AM,4:45:00 PM,350009,184,59,70,55,0,0,0,0,0,0,0,0,0,0,0,0,200,276680," $55,224.00 ",13676," $15,931.00 ",48760," $7,316.00 "," $78,471.00 ",,,05/17/2016,Phase 3,184,184,Yes,No,Yes,Minor,Adequate,Adequate,Minor,Minor,Minor,Minor,Adequate,Not Present,Adequate,Adequate,Adequate,Adequate,Adequate,Adequate,Not Observed,Not Observed,Not Observed,Not Observed,Not Observed,Yes,Excellent,Not Listed,Not Listed,No,No,N/A,Yes,No,Yes,No,No,Replace,Minor,Adequate,Adequate,Adequate,Adequate,Adequate,Adequate,Adequate,Not Present,Good,Not Researched,Yes,Yes,Yes,Good,Yes,,Not Assessed,,,,,,,,,,,,,,,,,,,,,,,,,Not Assessed,,,,,,,,Elementary: Pre-K to 6,Not Assessed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122,,East Boston High,East Boston High,East Boston,"86 White St East Boston, MA 02128",East Boston,42.3809421,-71.035078,High School,High Schools: 9 to 12,9-12,Owned,242505,242505,220875,5.070592287,1924,1924,2000,1900-1939,"Program plans, MSBA space comparison plans, CAD plans, site plans",Phillip R Brangiforte,7:30:00 AM,1:50:00 PM,350530,1495,0,0,0,0,0,0,0,0,0,0,465,349,329,346,6,166,632401," $97,928.00 ",88910," $122,202.00 ",134780," $18,655.00 "," $238,785.00 ",,,01/19/2016,Phase 2,1495,1495,Yes,No,Yes,Minor,Adequate,Moderate,Replace,Moderate,Moderate,Adequate,Minor,Minor,Replace,Moderate,Adequate,Adequate,Adequate,Adequate,Not Observed,Not Observed,Yes,Not Observed,Not Observed,Yes,Good,Listed,Listed,No,No,Fair,Yes,No,No,Yes,No,Minor,Moderate,Minor,Adequate,Moderate,Minor,Moderate,Adequate,Replace,Minor,Good,Not Researched,Yes,Yes,Yes,Good,Yes,3/31/16,Phase 2,High School,,,,,,,,,,9 to 12,Poor,Good,Fair,Poor,Poor,Poor,Poor,Fair,Poor,Poor,Poor,Fair,Deficient,Poor,No,No,No,No,No,Yes,Yes,High Schools: 9 to 12,Poor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Good,Poor,Deficient,Poor,Poor,Poor,Poor,Deficient,Deficient,Poor,Poor,Fair,Poor,Fair,Poor,Poor,Excellent,Excellent,,Good,,,Poor,,,,,,,,,,,,,,,,,,,,,,,
105,,"Edison, Thomas A. K-8",Edison Middle,Edison,"60 Glenmont Rd Brighton, MA 02135",Brighton,42.3455224,-71.1601606,K-8,Elementary: Pre-K to 8,K0-8,Owned,100500,100500,145153,3.332254362,1932,1932,2009,1900-1939,"CAD plans, site plans",Mary Driscoll,8:30:00 AM,2:30:00 PM,350375,765,31,54,66,88,94,86,82,104,81,79,0,0,0,0,0,171,267936," $43,091.00 ",53055," $60,369.00 ",127140," $16,164.00 "," $119,624.00 ",M,3 - SLR,04/26/2016,Phase 3,765,765,Yes,No,Yes,Minor,Adequate,Minor,Adequate,Moderate,Moderate,Moderate,Minor,Not Present,Adequate,Moderate,Minor,Adequate,Minor,Moderate,Not Observed,Not Observed,Not Observed,Not Observed,Not Observed,No,Good,Listed,Not Listed,No,No,Deficient,Yes,No,No,Yes,Yes,Minor,Moderate,Moderate,Adequate,Replace,Not Present,Replace,Moderate,Minor,Minor,Fair,Not Researched,Yes,Yes,Yes,Fair,Yes,4/26/16,Phase 3,Elementary School,Pre-K to 1,Pre-K to 3,Pre-K to 5,Pre-K to 6,,,,,,,Poor,Fair,Poor,Poor,Poor,Fair,Poor,Poor,Poor,Poor,Fair,Fair,Deficient,Poor,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Elementary: Pre-K to 8,Poor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Poor,Poor,Poor,Poor,Poor,Poor,Poor,Poor,Deficient,Fair,Deficient,Poor,Deficient,Excellent,Poor,Poor,Poor,,,Good,Good,Good,Poor
063,,"Edwards, Clarence R. Middle",Edwards Middle,Edwards,"28 Walker St Charlestown, MA 02129",Charlestown,42.378634,-71.067379,Middle School,Middle Schools: 7 to 8,6-8,Owned,81655,81655,19853,0.455762167,1932,1932,N/A,1900-1939,"CAD plans, site plans",Robert M Rametti,7:20:00 AM,4:15:00 PM,350430,366,0,0,0,0,0,0,0,115,121,130,0,0,0,0,0,190,251056," $40,424.00 ",27949," $39,855.00 ",85160," $10,801.00 "," $91,080.00 ",,,04/28/2016,Phase 3,366,366,Yes,No,Yes,Minor,Adequate,Moderate,Adequate,Adequate,Minor,Adequate,Moderate,Not Present,Adequate,Moderate,Minor,Moderate,Moderate,Replace,Not Observed,Not Observed,Not Observed,Not Observed,Yes,Yes,Good,Listed,Not Listed,No,No,Poor,Yes,No,No,No,Yes,Replace,Moderate,Moderate,Replace,Not Present,Not Present,Replace,Replace,Replace,Moderate,Poor,Not Researched,Yes,Yes,Yes,Poor,Yes,4/28/16,Phase 3,Middle School,,,,,,6 to 8,7 to 8,,,,Poor,Fair,Poor,Poor,Poor,Poor,Fair,Poor,Poor,Poor,Poor,Poor,Deficient,Poor,No,No,No,Yes,Yes,No,No,Middle Schools: 7 to 8,Poor,,,,,,,,,,,,,,,,,,,,Poor,Poor,Poor,Poor,Fair,Poor,Poor,Poor,Deficient,Excellent,Poor,Poor,Poor,Poor,,Fair,Fair,,Poor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
028,,"Eliot, John K-8 (Lower School)",Eliot Elementary,Eliot Lower,"16 Charter St Boston, MA 02113",North End,42.3660903,-71.053403,K-8,Elementary: Pre-K to 8,K0-1,Owned,34603,34603,17762,0.407759412,1932,1932,N/A,1900-1939,"CAD plans, site plans",Traci Walker Griffith,8:30:00 AM,3:15:00 PM,350096,190,33,75,82,0,0,0,0,0,0,0,0,0,0,0,0,180,117120," $16,893.00 ",13001," $20,511.00 ",58150," $7,290.00 "," $44,694.00 ",,,06/14/2016,Phase 3,517,190,Yes,No,Yes,Not Present,Adequate,Minor,Minor,Moderate,Moderate,Moderate,Moderate,Not Present,Minor,Moderate,Minor,Replace,Moderate,Replace,Not Observed,Not Observed,Not Observed,Not Observed,Not Observed,Yes,Fair,Listed,Not Listed,No,No,Fair,Yes,No,No,No,No,Replace,Minor,Moderate,Minor,Not Present,Minor,Adequate,Moderate,Minor,Adequate,Fair,Not Researched,Yes,Yes,Yes,Fair,Yes,,Not Assessed,Elementary School,Pre-K to 1,,,,,,,,,,Poor,Good,Fair,Poor,Poor,Poor,Fair,Good,Fair,Poor,Poor,Fair,Fair,Fair,Yes,Yes,No,No,Yes,Yes,Yes,Elementary: Pre-K to 8,Poor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Poor,Poor,Poor,Good,Poor,Deficient,Poor,Deficient,Deficient,Deficient,Poor,Deficient,Poor,Excellent,Deficient,Fair,Poor,,,,,,Poor
103,,"Eliot, John K-8 (Upper School)",,Eliot Upper,"585 Commercial Street Boston, MA 02109",North End,42.3678708,-71.0577992,K-8,Elementary: Pre-K to 8,2-8,Owned,39294,39294,32148,0.738016529,,1872,2013,-1899,"CAD plans, site plans",Traci Walker Griffith,8:30:00 AM,3:30:00 PM,350096,327,0,0,0,66,71,42,45,47,30,26,0,0,0,0,0,190,251260," $53,603.00 ",0, $-   ,15790," $2,607.00 "," $56,210.00 ",,,06/14/2016,Phase 3,517,327,No,No,Yes,Replace,Adequate,Adequate,Replace,Adequate,Moderate,Adequate,Adequate,Moderate,Adequate,Adequate,Adequate,Minor,Adequate,Adequate,Not Observed,Not Observed,Not Observed,Not Observed,Not Observed,No,Good,Not Listed,Not Listed,No,No,Poor,Yes,No,Yes,No,No,Moderate,Minor,Moderate,Moderate,Minor,Moderate,Minor,Moderate,Not Present,Not Present,Fair,Not Researched,Yes,Yes,Yes,Fair,Yes,6/14/16,Phase 3,,,,,,,,,,,,Fair,Excellent,Good,Fair,Fair,Fair,Fair,Fair,Fair,Fair,Fair,Poor,Deficient,Fair,,,,Yes,Yes,Yes,No,Elementary: Pre-K to 8,Poor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Poor,Poor,Poor,Good,Poor,Poor,Poor,Deficient,Deficient,Deficient,Deficient,Deficient,Deficient,Deficient,Deficient,Poor,Poor,,,Fair,,,Poor
024,,"Eliot, John K-8 (Upper School) - (In Construction)",W Bennet St. School,Eliot Upper - Constr.,"150 North Street Boston, MA 02109",North End,42.3628918,-71.054542,K-8,Not Assessed,None,In Construction,,,32148,0.738016529,,2018,2013,-1899,"CAD plans, site plans",Traci Walker Griffith,8:30:00 AM,3:30:00 PM,,0,,,,,,,,,,,,,,,,175,,,,,,, $-   ,,,,Not Assessed,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Not Assessed,,,,,Not Assessed,,,,,,,,,,,,,,,,Not Assessed,Not Researched,,,,Not Assessed,,6/14/16,Phase 3,,,,,,,,,,,,,,,,,,,,,,,,,Not Assessed,,,,,,,,Not Assessed,Not Assessed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
066,,"Ellis, David A. Elementary",Ellis Elementary,Ellis,"302 Walnut Ave Roxbury, MA 02119",Roxbury,42.3169018,-71.0922888,Elementary School,Elementary: Pre-K to 6,K1-5,Owned,51123,51123,115473,2.650895317,1932,1932,N/A,1900-1939,"Program plans, MSBA space comparison plans, CAD plans, site plans",Cynthia Jacobs-Tolbert,9:30:00 AM,3:30:00 PM,350072,444,47,84,76,65,76,56,40,0,0,0,0,0,0,0,0,164,124120," $20,022.00 ",19893," $30,013.00 ",68750," $8,607.00 "," $58,642.00 ",L,6 - SLR,01/21/2016,Phase 2,444,444,Yes,No,Yes,Minor,Minor,Replace,Moderate,Replace,Not Present,Replace,Moderate,Not Present,Adequate,Minor,Minor,Adequate,Minor,Not Present,Not Observed,Yes,Yes,Not Observed,Yes,No,Fair,Listed,Not Listed,No,No,Poor,Yes,No,No,No,Yes,Replace,Adequate,Moderate,Moderate,Replace,Replace,Minor,Minor,Minor,Moderate,Fair,Not Researched,No,Yes,Yes,Fair,Yes,4/1/16,Phase 2,Elementary School,Pre-K to 1,Pre-K to 3,Pre-K to 5,,,,,,,,Poor,Good,Fair,Poor,Poor,Poor,Poor,Poor,Poor,Poor,Poor,Poor,Poor,Poor,Yes,No,Yes,No,No,Yes,Yes,Elementary: Pre-K to 6,Poor,Poor,Poor,Poor,Poor,Poor,Deficient,Poor,Poor,Poor,Fair,Poor,Poor,Fair,Poor,,,,,Poor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
007,,Ellison/Parks Early Education School,Mattapan EEC,Ellison Parks,"108 Babson St Mattapan, MA 02126",Mattapan,42.2717653,-71.0916852,Early Learning,Elementary: Pre-K to 6,K0-3,Owned,36820,36820,82860,1.902203857,1998,1998,N/A,1985-Present,"CAD plans, site plans",Natalie Ake,7:30:00 AM,4:35:00 PM,350008,189,45,39,38,36,31,0,0,0,0,0,0,0,0,0,0,200,286716," $50,820.00 ",15747," $18,191.00 ",60020," $7,571.00 "," $76,582.00 ",,,06/10/2016,Phase 3,189,189,Yes,No,Yes,Adequate,Adequate,Adequate,Adequate,Adequate,Adequate,Adequate,Adequate,Adequate,Adequate,Adequate,Adequate,Adequate,Adequate,Adequate,Not Observed,Not Observed,Not Observed,Not Observed,Not Observed,Yes,Excellent,Not Listed,Not Listed,No,Yes,Excellent,Yes,No,No,No,Yes,Adequate,Adequate,Adequate,Minor,Adequate,Minor,Adequate,Moderate,Minor,Adequate,Good,Not Researched,Yes,Yes,Yes,Good,Yes,6/10/16,Phase 3,Early Education Center,Pre-K to 1,Pre-K to 3,,,,,,,,,Excellent,Good,Excellent,Excellent,Excellent,Good,Good,Good,Good,Excellent,Excellent,Excellent,Good,Excellent,Yes,Yes,No,Yes,Yes,Yes,Yes,Elementary: Pre-K to 6,Fair,Fair,Fair,Excellent,Deficient,Poor,Deficient,Deficient,Poor,Poor,Excellent,Deficient,Poor,Good,,,,,,Fair,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
039,,Endicott,Endicott,Endicott,"2 McLellan St, Boston, MA 02121",Dorchester,42.3012518,-71.0856937,Elementary School,Not Assessed,None,Closed,21560,21560,38867,0.892263545,1906,1906,N/A,1900-1939,"CAD plans, site plans",,,,,0,,,,,,,,,,,,,,,,N/A,,,,,,, $-   ,,,06/22/2016,Phase 3,0,0,No,No,No,Not Present,Minor,Minor,Adequate,Moderate,Minor,Minor,Minor,Not Present,Adequate,Moderate,Minor,Moderate,Moderate,Replace,Not Observed,Not Observed,Not Observed,Not Observed,Yes,Yes,Fair,Not Listed,Not Listed,No,No,Poor,Yes,No,No,No,Yes,Minor,Minor,Replace,Minor,Not Present,Moderate,Moderate,Minor,Minor,Minor,Fair,Not Researched,Yes,No,Yes,Fair,Yes,,Not Assessed,,,,,,,,,,,,,,,,,,,,,,,,,Not Assessed,,,,,,,,Not Assessed,Not Assessed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
